bloco,bloco_por_extenso,sub_bloco,sub_bloco_por_extenso,indicador_principal,sub_indicador,label_input_categoria,categoria_sub_indicador,nome_abreviado_indicador,nome_abreviado_sub_indicador,fonte,calculo_por_extenso_indicador_principal,calculo_por_extenso_sub_indicador,nome_numerador,nome_denominador,calculo,numerador,denominador,tipo_do_indicador,tem_referencia,nome_referencia,valor_referencia,tem_incompletude,texto_incompletude,variaveis_incompletude,valores_invalidos,calculo_incompletude
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por idade da mãe,Porcentagem de nascidos vivos de mães com 10 a 14 anos de idade,Idade da mãe,10 a 14 anos,porc_nvm_idade,porc_nvm_idade_10_a_14_anos,SINASC,"Total de nascidos vivos de mães em cada faixa etária, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 10 a 14 anos de idade, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 10 a 14 anos de idade,Total de nascidos vivos,"round(sum(nvm_idade_10_a_14_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_idade_10_a_14_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDADEMAE,NA e 99,"round(sum(idademae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por idade da mãe,Porcentagem de nascidos vivos de mães com 15 a 19 anos de idade,Idade da mãe,15 a 19 anos,porc_nvm_idade,porc_nvm_idade_15_a_19_anos,SINASC,"Total de nascidos vivos de mães em cada faixa etária, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 15 a 19 anos de idade, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 15 a 19 anos de idade,Total de nascidos vivos,"round(sum(nvm_idade_15_a_19_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_idade_15_a_19_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDADEMAE,NA e 99,"round(sum(idademae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por idade da mãe,Porcentagem de nascidos vivos de mães com 20 a 34 anos de idade,Idade da mãe,20 a 34 anos,porc_nvm_idade,porc_nvm_idade_20_a_34_anos,SINASC,"Total de nascidos vivos de mães em cada faixa etária, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 20 a 34 anos de idade, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 20 a 34 anos de idade,Total de nascidos vivos,"round(sum(nvm_idade_20_a_34_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_idade_20_a_34_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDADEMAE,NA e 99,"round(sum(idademae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por idade da mãe,Porcentagem de nascidos vivos de mães com 35 a 39 anos de idade,Idade da mãe,35 a 39 anos,porc_nvm_idade,porc_nvm_idade_35_a_39_anos,SINASC,"Total de nascidos vivos de mães em cada faixa etária, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 35 a 39 anos de idade, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 35 a 39 anos de idade,Total de nascidos vivos,"round(sum(nvm_idade_35_a_39_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_idade_35_a_39_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDADEMAE,NA e 99,"round(sum(idademae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por idade da mãe,Porcentagem de nascidos vivos de mães com 40 anos de idade ou mais,Idade da mãe,40 anos ou mais,porc_nvm_idade,porc_nvm_idade_40_mais_anos,SINASC,"Total de nascidos vivos de mães em cada faixa etária, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 40 anos de idade ou mais, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 40 anos de idade ou mais,Total de nascidos vivos,"round(sum(nvm_idade_40_mais_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_idade_40_mais_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDADEMAE,NA e 99,"round(sum(idademae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por raça/cor da mãe,Porcentagem de nascidos vivos de mães de raça/cor amarela,Raça/cor da mãe,Amarela,porc_nvm_racacor,porc_nvm_racacor_amarela,SINASC,"Total de nascidos vivos de mães de cada raça/cor, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães de raça/cor amarela, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães de raça/cor amarela,Total de nascidos vivos,"round(sum(nvm_racacor_amarela) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_racacor_amarela),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,RACACORMAE,NA,"round(sum(racacormae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por raça/cor da mãe,Porcentagem de nascidos vivos de mães de raça/cor branca,Raça/cor da mãe,Branca,porc_nvm_racacor,porc_nvm_racacor_branca,SINASC,"Total de nascidos vivos de mães de cada raça/cor, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães de raça/cor branca, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães de raça/cor branca,Total de nascidos vivos,"round(sum(nvm_racacor_branca) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_racacor_branca),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,RACACORMAE,NA,"round(sum(racacormae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por raça/cor da mãe,Porcentagem de nascidos vivos de mães de raça/cor indígena,Raça/cor da mãe,Indígena,porc_nvm_racacor,porc_nvm_racacor_indigena,SINASC,"Total de nascidos vivos de mães de cada raça/cor, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães de raça/cor indígena, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães de raça/cor indígena,Total de nascidos vivos,"round(sum(nvm_racacor_indigena) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_racacor_indigena),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,RACACORMAE,NA,"round(sum(racacormae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por raça/cor da mãe,Porcentagem de nascidos vivos de mães de raça/cor parda,Raça/cor da mãe,Parda,porc_nvm_racacor,porc_nvm_racacor_parda,SINASC,"Total de nascidos vivos de mães de cada raça/cor, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães de raça/cor parda, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães de raça/cor parda,Total de nascidos vivos,"round(sum(nvm_racacor_parda) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_racacor_parda),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,RACACORMAE,NA,"round(sum(racacormae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por raça/cor da mãe,Porcentagem de nascidos vivos de mães de raça/cor preta,Raça/cor da mãe,Preta,porc_nvm_racacor,porc_nvm_racacor_preta,SINASC,"Total de nascidos vivos de mães de cada raça/cor, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães de raça/cor preta, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães de raça/cor preta,Total de nascidos vivos,"round(sum(nvm_racacor_preta) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_racacor_preta),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,RACACORMAE,NA,"round(sum(racacormae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por escolaridade da mãe,Porcentagem de nascidos vivos de mães com menos de 4 anos de estudo,Escolaridade da mãe,Menos de 4 anos de estudo,porc_nvm_escolaridade,porc_nvm_escolaridade_3_menos_anos,SINASC,"Total de nascidos vivos de mães com cada escolaridade, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com até 3 anos de estudo, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com até 3 anos de estudo,Total de nascidos vivos,"round(sum(nvm_escolaridade_3_menos_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_escolaridade_3_menos_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESCMAE,NA e 9,"round(sum(escmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por escolaridade da mãe,Porcentagem de nascidos vivos de mães com 4 a 7 anos de estudo,Escolaridade da mãe,4 a 7 anos de estudo,porc_nvm_escolaridade,porc_nvm_escolaridade_4_a_7_anos,SINASC,"Total de nascidos vivos de mães com cada escolaridade, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 4 a 7 anos de estudo, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 4 a 7 anos de estudo,Total de nascidos vivos,"round(sum(nvm_escolaridade_4_a_7_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_escolaridade_4_a_7_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESCMAE,NA e 9,"round(sum(escmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por escolaridade da mãe,Porcentagem de nascidos vivos de mães com 8 a 11 anos de estudo,Escolaridade da mãe,8 a 11 anos de estudo,porc_nvm_escolaridade,porc_nvm_escolaridade_8_a_11_anos,SINASC,"Total de nascidos vivos de mães com cada escolaridade, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com 8 a 11 anos de estudo, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com 8 a 11 anos de estudo,Total de nascidos vivos,"round(sum(nvm_escolaridade_8_a_11_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_escolaridade_8_a_11_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESCMAE,NA e 9,"round(sum(escmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por escolaridade da mãe,Porcentagem de nascidos vivos de mães com mais de 11 anos de estudo,Escolaridade da mãe,Mais de 11 anos de estudo,porc_nvm_escolaridade,porc_nvm_escolaridade_11_mais_anos,SINASC,"Total de nascidos vivos de mães com cada escolaridade, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães com mais de 11 anos de estudo, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães com mais de 11 anos de estudo,Total de nascidos vivos,"round(sum(nvm_escolaridade_11_mais_anos) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_escolaridade_11_mais_anos),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESCMAE,NA e 9,"round(sum(escmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por situação conjugal da mãe,Porcentagem de nascidos vivos de mães casadas ou em união consensual,Situação conjugal da mãe,Casada ou em união consensual,porc_nvm_estciv,porc_nvm_estciv_casada_uniao,SINASC,"Total de nascidos vivos de mães em cada situação conjugal, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães casadas ou em união consensual, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães casadas ou em união consensual,Total de nascidos vivos,"round(sum(nvm_estciv_casada_uniao) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_estciv_casada_uniao),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESTCIVMAE,NA e 9,"round(sum(estcivmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_parto,Internações por parto,Porcentagem de nascidos vivos por situação conjugal da mãe,"Porcentagem de nascidos vivos de mães solteiras, viúvas ou separadas",Situação conjugal da mãe,"Solteira, viúva ou separada",porc_nvm_estciv,porc_nvm_estciv_solteira_viuva_separada,SINASC,"Total de nascidos vivos de mães em cada situação conjugal, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos de mães solteiras, viúvas ou separadas, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos de mães solteiras,Total de nascidos vivos,"round(sum(nvm_estciv_solteira_viuva_separada) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nvm_estciv_solteira_viuva_separada),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,ESTCIVMAE,NA e 9,"round(sum(estcivmae_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por idade da mulher,Porcentagem de internações por aborto em mulheres com 10 a 14 anos de idade,Idade da mulher,10 a 14 anos,porc_internacoes_aborto_idade,porc_internacoes_aborto_idade_10_a_14_anos,SIH,"Total de internações por aborto de mulheres em cada faixa etária, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres com 10 a 14 anos de idade, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres com 10 a 14 anos de idade,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_idade_10_a_14_anos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_idade_10_a_14_anos),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,IDADE,99,"round(sum(idade_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por idade da mulher,Porcentagem de internações por aborto em mulheres com 15 a 19 anos de idade,Idade da mulher,15 a 19 anos,porc_internacoes_aborto_idade,porc_internacoes_aborto_idade_15_a_19_anos,SIH,"Total de internações por aborto de mulheres em cada faixa etária, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres com 15 a 19 anos de idade, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres com 15 a 19 anos de idade,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_idade_15_a_19_anos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_idade_15_a_19_anos),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,IDADE,99,"round(sum(idade_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por idade da mulher,Porcentagem de internações por aborto em mulheres com 20 a 34 anos de idade,Idade da mulher,20 a 34 anos,porc_internacoes_aborto_idade,porc_internacoes_aborto_idade_20_a_34_anos,SIH,"Total de internações por aborto de mulheres em cada faixa etária, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres com 20 a 34 anos de idade, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres com 20 a 34 anos de idade,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_idade_20_a_34_anos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_idade_20_a_34_anos),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,IDADE,99,"round(sum(idade_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por idade da mulher,Porcentagem de internações por aborto em mulheres com 35 a 39 anos de idade,Idade da mulher,35 a 39 anos,porc_internacoes_aborto_idade,porc_internacoes_aborto_idade_35_a_39_anos,SIH,"Total de internações por aborto de mulheres em cada faixa etária, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres com 35 a 39 anos de idade, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres com 35 a 39 anos de idade,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_idade_35_a_39_anos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_idade_35_a_39_anos),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,IDADE,99,"round(sum(idade_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por idade da mulher,Porcentagem de internações por aborto em mulheres com 40 anos de idade ou mais,Idade da mulher,40 anos ou mais,porc_internacoes_aborto_idade,porc_internacoes_aborto_idade_40_mais_anos,SIH,"Total de internações por aborto de mulheres em cada faixa etária, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres com 40 anos de idade ou mais, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres com 40 anos de idade ou mais,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_idade_40_mais_anos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_idade_40_mais_anos),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,IDADE,99,"round(sum(idade_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por raça/cor da mulher,Porcentagem de internações por aborto em mulheres de raça/cor amarela,Raça/cor da mulher,Amarela,porc_internacoes_aborto_racacor,porc_internacoes_aborto_racacor_amarela,SIH,"Total de internações por aborto de mulheres com cada raça/cor, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres de raça/cor amarela, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres de raça/cor amarela,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_racacor_amarela) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_racacor_amarela),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,RACA_COR,99,"round(sum(raca_cor_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por raça/cor da mulher,Porcentagem de internações por aborto em mulheres de raça/cor branca,Raça/cor da mulher,Branca,porc_internacoes_aborto_racacor,porc_internacoes_aborto_racacor_branca,SIH,"Total de internações por aborto de mulheres com cada raça/cor, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres de raça/cor branca, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres de raça/cor branca,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_racacor_branca) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_racacor_branca),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,RACA_COR,99,"round(sum(raca_cor_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por raça/cor da mulher,Porcentagem de internações por aborto em mulheres de raça/cor indígena,Raça/cor da mulher,Indígena,porc_internacoes_aborto_racacor,porc_internacoes_aborto_racacor_indigena,SIH,"Total de internações por aborto de mulheres com cada raça/cor, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres de raça/cor indígena, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres de raça/cor indígena,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_racacor_indigena) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_racacor_indigena),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,RACA_COR,99,"round(sum(raca_cor_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por raça/cor da mulher,Porcentagem de internações por aborto em mulheres de raça/cor parda,Raça/cor da mulher,Parda,porc_internacoes_aborto_racacor,porc_internacoes_aborto_racacor_parda,SIH,"Total de internações por aborto de mulheres com cada raça/cor, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres de raça/cor parda, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres de raça/cor parda,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_racacor_parda) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_racacor_parda),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,RACA_COR,99,"round(sum(raca_cor_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por raça/cor da mulher,Porcentagem de internações por aborto em mulheres de raça/cor preta,Raça/cor da mulher,Preta,porc_internacoes_aborto_racacor,porc_internacoes_aborto_racacor_preta,SIH,"Total de internações por aborto de mulheres com cada raça/cor, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto em mulheres de raça/cor preta, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto em mulheres de raça/cor preta,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_racacor_preta) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_racacor_preta),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,RACA_COR,99,"round(sum(raca_cor_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por grau de instrução da mulher,Porcentagem de internações por aborto em mulheres analfabetas,Grau de instrução da mulher,Analfabeta,porc_internacoes_aborto_instrucao,porc_internacoes_aborto_instrucao_analfabeta,SIH,"Total de internações por aborto de mulheres com cada grau de instrução, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto de mulheres analfabetas, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto de mulheres analfabetas,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_instrucao_analfabeta) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_instrucao_analfabeta),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,INSTRU,0,"round(sum(instru_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por grau de instrução da mulher,Porcentagem de internações por aborto em mulheres com 1º grau de instrução,Grau de instrução da mulher,1º grau,porc_internacoes_aborto_instrucao,porc_internacoes_aborto_instrucao_primeiro_grau,SIH,"Total de internações por aborto de mulheres com cada grau de instrução, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto de mulheres com 1º grau de instrução, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto de mulheres com 1º grau de instrução,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_instrucao_primeiro_grau) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_instrucao_primeiro_grau),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,INSTRU,0,"round(sum(instru_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
perfil_sociodemografico,Perfil sociodemográfico das mulheres atendidas,internacoes_aborto,Internações por aborto,Porcentagem de internações por aborto por grau de instrução da mulher,Porcentagem de internações por aborto em mulheres com 2º grau de instrução,Grau de instrução da mulher,2º grau,porc_internacoes_aborto_instrucao,porc_internacoes_aborto_instrucao_segundo_grau,SIH,"Total de internações por aborto de mulheres com cada grau de instrução, dividido pelo total de internações obstétricas por aborto e multiplicado por 100","Total de internações por aborto de mulheres com 2º grau de instrução, dividido pelo total de internações obstétricas por aborto e multiplicado por 100",Total de internações por aborto de mulheres com 2º grau de instrução,Total de internações obstétricas por aborto,"round(sum(internacoes_aborto_instrucao_segundo_grau) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)",sum(internacoes_aborto_instrucao_segundo_grau),sum(internacoes_obstetricas_motivo_aborto),porcentagem,FALSE,,,TRUE,,INSTRU,0,"round(sum(instru_sih_incompletos) / sum(internacoes_obstetricas_motivo_aborto) * 100, 1)"
